id,hash,source,en,uk
01bec6aa270575ed2576,64fef683ead61f8abb2fea03183942b00b1b5981,CCMatrix,"Signing the contract for the provision of legal services, the client receives legal advice at any time and as required.","Уклавши договір на надання юридичних послуг (надання юридичних послуг), клієнт отримує юридичні консультації (юрист консультації) в будь-який час і в міру необхідності."
5c85708a08e9948b1a7f,0d747bbc3c6dd43581116a2d2c874227cfadc466,CCMatrix,"Sukholuchchya, the hunting residence of Yanukovych Rating: 7.20",Сухолуччя - мисливська резиденція Януковича Рейтинг: 7.20
d75246aa67bc654d0d4d,a2edb76ef8ee4a58202f0d46eb30d40baa01db5d,CCMatrix,In the 3D Modeling Animation Art and Design diploma program at VCAD you'll ... +,"У програмі дипломної анімації ""Анімація 3D-моделювання"" в VCAD ви дізнаєтеся ... [+]"
8b042aa627d140619562,a63f2ac9d9e92876cf10bcaaac9359fc5dc19928,CCMatrix,Visit us at the collective stand of Ukrainian companies at ZOW 2016 - leading fair for furniture components.,Відвідайте колективний стенд українських підприємств на виставці ZOW 2016 – провідній виставці компонентів для меблевого виробництва
7446ca5bc11d7a5f6197,28b55c31554a5d612f56c017f2ec7f779529dd79,CCMatrix,You've been hurt; you've gone through numerous ups and downs that have made you who you are today.,"Ви постраждали; ви пройшли безліч злетів і падінь, які зробили вас тим, ким ви є сьогодні."
ac6030f5bb3d171733f5,467e5d44de17d7763b64d0d2e2e92b364417c433,CCMatrix,The clothes were 50's style.,Це були сукні у стилі 50-х років.
82b2b273121d5e8c96fa,0ca3955c0c3b0b1306698a9008c1cedf1c213bb3,CCMatrix,"All persons, both official and private, legal and physical, are equal before the law.","Всі особи, як посадові, так і приватні, юридичні та фізичні, рівні перед законом."
44d546a23047f6f409d0,060579c748deb692d1ff2fbd638d70074627f27f,CCMatrix,"A person always feels that they are in danger, but cannot understand what is happening to them.","При цьому людина відчуває, що в небезпеці, але не розуміє, що з ним відбувається."
a44fbb052ec124502e00,2b596bf42bf0a16b057c3f0500c5e3ae4b90dd20,CCMatrix,"At the same time, Branson has pivoted from retail music sales, to mobile technology, to airlines, so he understands the importance of changing course when needed.","Водночас Бренсон змінив сферу діяльності з музичного роздрібу на мобільні технології, а потім на авіалінії, тому він розуміє важливість зміни курсу за необхідності."
99c87e5bf6f0674e6221,b0f3e51851018d2c7f8f5c7ca5b1970221eaf000,CCMatrix,"Women working at Telegraph Media Group get paid 35 percent less than men on average, the biggest gender pay gap of any U.K. newspaper publisher or broadcaster to have reported official figures to date.”","Жінки, що працюють на Телеграф Медіа група (ТМГ) сплачують на 35% менше, ніж чоловіки, в середньому, найбільший гендерний розрив в оплаті праці з будь британської газети видавця або мовника повідомили офіційні цифри на сьогоднішній день."
866e92be4f05465abff0,7f2cbe9e70848b20a30e7fec876d676c95139aec,CCMatrix,Consult your dermatologist before you go on to use a skin care product (lest you do end up harming your skin even more).,"Зверніться до дерматолога, перш ніж спробувати новий продукт по догляду за шкірою (щоб ви в кінцевому підсумку шкодить вашій шкірі, навіть більше)."
130a8d166c7554920641,72464269d274f3c94553180494f04424aff5f6e8,CCMatrix,"So, how do you know which year and month to do so?","Як я можу дізнатися, до якого місяця і року воно триває?"
5e26c6aa1bc253bc04cd,c9b6ef480dde0947fa96ab6d62f3b19b8dc30cb1,CCMatrix,And draw conclusions from it.,І зробити висновки з цього.
66cca504e83fc3d4ac93,a6d3d9faa1935f106767724fc62ad990ecfdc7e7,CCMatrix,Anywhere but here (1999),"Де завгодно, тільки не тут (1999)"
3f8ace9f85a42b3ab1f8,a4621b4421747e1eeb02f3b5553bc86e958bc942,CCMatrix,"The design of flag of Argentina was made by an army innovator Brother Belgrando to distinguish between the Spanish and Argentine army, who had both used the yellow and red colors.","Прапор Аргентини був придуманий військовим лідером Мануелем Бельграно, в спробі диференціювати аргентинську армію від іспанської, тому що обидві тоді використовували одні й ті ж кольори, жовтий і червоний."
7cfa968cce1944819a7d,06fbe09c6be14d4aa2d8ac2e2bb6462bc578aba6,CCMatrix,They somehow already know what you what you truly want to become.,"Вони якимось чином вже знають те, ким ви хочете стати насправді."
be143eff2077866b6b2c,86cef2d2351d2b4f3ef855ea8fa932677a6c24c8,CCMatrix,"The Hlučínsko Hulczyn area of Upper Silesia was ceded to Czechoslovakia (area 316 or 333 km², 49,000 inhabitants).","Глучинський регіон Верхньої Сілезії був без плебісциту переданий Чехословаччині (площа 316 або 333 км², 49 000 жителів)."
d0a4d38cdf5029e8f914,717e20d92fcbc0e7a400c76aa571ffbff23c7890,CCMatrix,Do people have a right to territory?,Чи має людина право на землю?
00db56fb7f03973706d2,eb852247cce27c58dd0901143dedb1ac9b6bbaff,CCMatrix,The SEO strategy needs to be a continuous process.,Ваша стратегія SEO повинна бути довгостроковим процесом
b068e63ec5a90f647ba9,6443d2eb4e2a5bf8fdd02ebd347f9ef9ef454852,CCMatrix,"Our thoughts and deepest sympathies go out to his family and friends, including the many people he worked with here at Apple,"" the company said in a statement.","Наші думки і глибокі симпатії - з його сім'єю і друзями, в тому числі з багатьма людьми, з якими він працював тут, в Apple"", - йдеться в заяві Apple, опублікованій у зв'язку зі смертю працівника."
